"","baseMean","logFC","lfcSE","stat","pvalue","padj","FDR","Significance","group","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"257",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","777c219aa47ca1860fe2c4538c929bbd","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcoleaceae","Planktothrix",NA
"258",1.02380952380952,-0.0588936711534792,0.462141683263262,-0.127436397291888,0.89859501019393,1,1,"Not Significant","FTPIG","77c9db7392989b4c05ce3cf72c5672ca","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","F0058",NA
"259",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","79974aa68f5a65ef35fa3bbe0ce4f152","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylomonas",NA
"260",5.23809523809524,0.0724358779233109,0.208258856141062,0.347816555154069,0.727977955834867,1,1,"Not Significant","conventional","7a2aee24054fc5614d127025c3903048","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_660879","Moraxellaceae","Psychrobacter",NA
"261",1,0.13940302075665,0.46367932610782,0.300645322979603,0.763684966658008,1,1,"Not Significant","conventional","7a7ac40b08f9a40f905485296442337e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_B_505082","MED-G09","MED-G09",NA
"262",5,4.51292600067455e-08,0.212957580027682,2.11916664346389e-07,0.999999830914965,1,1,"Not Significant","conventional","7aa22ba9aa4b4d8f4ff61500d50cb7f2","Bacteria","Omnitrophota","Koll11","2-02-FULL-51-18","2-02-FULL-51-18","20-14-0-80-50-8",NA
"263",3.19047619047619,0.068861904186009,0.265556790414394,0.259311404082539,0.795394981092349,1,1,"Not Significant","conventional","7ac9047b8f42a496b1640c20ea18156a","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650611","Pseudomonadaceae","Pseudomonas_E_647464",NA
"264",1.95238095238095,-0.0824621027530697,0.339484451360483,-0.242903916284245,0.808079831662986,1,1,"Not Significant","FTPIG","7b4b5c6467950d91f7d56bb32374809d","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae_900752","Reichenbachiella",NA
"265",3.5,-0.243925515465639,0.260593321426395,-0.936039013319596,0.349253101262228,1,1,"Not Significant","FTPIG","7b86c58015c7af9de7109420a21a378b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Robiginitalea",NA
"266",21.2142857142857,0.0339473516935601,0.102790895477474,0.330256405840919,0.74120622971683,1,1,"Not Significant","conventional","7c7a7955fbdf24163d5a7d2eda58358c","Bacteria","Bdellovibrionota_E","Oligoflexia","Oligoflexales","Bin106","Bin106",NA
"267",2.80952380952381,-0.282933886145948,0.292058675126867,-0.968757000705577,0.332666445226348,1,1,"Not Significant","FTPIG","7cf1ad5998b1b583a37cc12299b6ae01","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Croceitalea",NA
"268",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","7d8384c6bde42c97ed05a9e7b2a8081c","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Aeromonadaceae","Tolumonas",NA
"269",2,4.77477073778558e-08,0.333783311599403,1.43050013941863e-07,0.999999885862602,1,1,"Not Significant","conventional","7f0ea82f80d2af5fcbf452b00566f5a4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Flavicella",NA
"270",4.04761904761905,0.0395284103974012,0.236008354514385,0.167487335262922,0.866986611773018,1,1,"Not Significant","conventional","7f9aa2cd20918fd1d56408517393da79","Bacteria","Proteobacteria","Gammaproteobacteria","Immundisolibacterales","Immundisolibacteraceae","Immundisolibacter",NA
"271",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","80888813cea22a37900b685b6f1898af","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales_A","Legionellaceae_A","Legionella_A",NA
"272",3.61904761904762,0.186768551588717,0.253651993683431,0.736318090295842,0.461537139468006,1,1,"Not Significant","conventional","80b3dd3272ef94e7dc668dbfa312445f","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",NA
"273",3,5.09409915630131e-08,0.273849891818438,1.8601793568276e-07,0.999999851579161,1,1,"Not Significant","conventional","81127e4443b0b1d136e1c739a29276d2","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Alteromonadaceae_665222","Thalassotalea_B_664674",NA
"274",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","81ab71c40ab8ef09fb1736f6bbd9c0b4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_502138","Devosiaceae","Maritalea",NA
"275",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","8294cacb14012962a6f6ed1f2d48f235","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Micrococcaceae","Citricoccus_384863",NA
"276",2,4.77477073778558e-08,0.333783311599403,1.43050013941863e-07,0.999999885862602,1,1,"Not Significant","conventional","82c4ea7f3a6c49a098580b55ae92d77b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales_505895","Terasakiellaceae","Terasakiella",NA
"277",1.04761904761905,0.152003062096349,0.453646489097623,0.335069411423656,0.737572726582043,1,1,"Not Significant","conventional","834846a8eaa0faa6fb4e92977c118d89","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Lacihabitans",NA
"278",2.14285714285714,-0.103429528664892,0.325602867854348,-0.317655459690727,0.750746300498961,1,1,"Not Significant","FTPIG","836b7e95578200f8242afd9399056e74","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Lacinutrix_826771",NA
"279",6.04761904761905,0.0264722525594061,0.194265872055354,0.136268158062591,0.891609295227889,1,1,"Not Significant","conventional","83ce7a1fd0c78caab87ec0fa2c2c099e","Bacteria","Patescibacteria","JAEDAM01","BD1-5","UBA6164","JAACSU01",NA
"280",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","8466f2635d9fbf9c51a04877474f3d09","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_595422","Burkholderiaceae_A_595422","Alcaligenes",NA
"281",9.19047619047619,0.220390099257267,0.159742864655408,1.37965535883362,0.167692783900277,1,1,"Not Significant","conventional","84a23c58636e70158a8023a00735e0d4","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","AAA164-E04","AAA164-E04",NA
"282",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","85599300cbcbf02f4ab8c097f5c8d18c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_504723","Aestuariivirgaceae","Aestuariivirga",NA
"283",2.02380952380952,0.0395284075817132,0.331394470281494,0.119279019798178,0.905054304598625,1,1,"Not Significant","conventional","862388b20f6da2738992c0efa69cc425","Bacteria","Proteobacteria","Gammaproteobacteria","DSM-19610","DSM-19610","Thiogranum",NA
"284",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","87ec65202e592d81d47b66d1484732df","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Rhodococcus_C_375578",NA
"285",1.14285714285714,-0.321928025212797,0.44935112823491,-0.716428656755259,0.473726705409205,1,1,"Not Significant","FTPIG","880f1b5e033587dc2a8d9e3e476bfae4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_595423","Burkholderiaceae_A_595423","Limnobacter",NA
"286",1.97619047619048,0.0303736928824457,0.335389739974739,0.0905623794118848,0.927840325928743,1,1,"Not Significant","conventional","882e0de9056d8d06c0973aa7b116e09e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_504705","Beijerinckiaceae","Methylobacterium",NA
"287",20.3333333333333,-0.00690048130847581,0.104944491033522,-0.0657536307100828,0.94757397362875,1,1,"Not Significant","FTPIG","886b276918b8b0a94528e53676ed5743","Bacteria","Bdellovibrionota_E","Bacteriovoracia","Bacteriovoracales","Peredibacteraceae","Peredibacter",NA
"288",1.26190476190476,-0.424497714245519,0.432959389640691,-0.9804561915098,0.326860984203843,1,1,"Not Significant","FTPIG","8920b70e4c0fcb76caaae261636c8c8f","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","JAACDM01",NA
"289",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","8959457cd50d21c6d60b5cbb46945a53","Bacteria","Firmicutes_D","Bacilli","Lactobacillales","Lactobacillaceae","Apilactobacillus",NA
"290",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","8ab9a3cbf6759e2b6606530fe44f8c39","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Taeania",NA
"291",2.02380952380952,0.0395284075817133,0.331394470281494,0.119279019798179,0.905054304598625,1,1,"Not Significant","conventional","8b182f3c313eed043b0095433fe49175","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650612","DT-91","DT-91",NA
"292",3.11904761904762,0.127755589045504,0.268055498247474,0.47660126309947,0.633646083807766,1,1,"Not Significant","conventional","8bbcf048be9561d00c6ed8f597643925","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Cutibacterium",NA
"293",3.0952380952381,-0.601641137780917,0.289000115897465,-2.08180241005292,0.0373605215375648,1,1,"Not Significant","FTPIG","8c7146307628fdf05429ceed76135848","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Patiriisocius",NA
"294",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","8cef035d284bc4df4ed785514c909bc8","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera_756365",NA
"295",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","8dacc92b0632cbaadcb94a57cc68f456","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650611","Pseudomonadaceae","Pseudomonas_E_648040",NA
"296",5.11904761904762,0.0507631564629452,0.210290238491828,0.2413956863952,0.80924845567578,1,1,"Not Significant","conventional","8dd9d17b6a65c622aa17ebf476248be9","Bacteria","Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",NA
"297",1.0952380952381,0.289506560205624,0.443414944206206,0.65290212697701,0.513819377651718,1,1,"Not Significant","conventional","8dddde1fe85fefc1adcdfc8ff7a484a2","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592522","Burkholderiaceae_A_592522","Polaromonas",NA
"298",4.38095238095238,0.100164197467418,0.227301182613013,0.440667295770083,0.659453876150842,1,1,"Not Significant","conventional","8df50254af37ce147841b0e16d229d98","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales_A","Legionellaceae_A","Legionella_D",NA
"299",3.02380952380952,-0.0198995050198164,0.273095845270968,-0.0728663777366218,0.941912449473477,1,1,"Not Significant","FTPIG","8e9fea689129d7c086b475d127b0aa9c","Bacteria","Planctomycetota","UBA1135","UBA1135","GCA-002686595","GCA-2862085",NA
"300",4.26190476190476,-0.123058338589473,0.232534392022857,-0.529204895323082,0.596663321156104,1,1,"Not Significant","FTPIG","8eb68883124bbcb181efe8577c7a3d85","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","F082","Limimorpha",NA
"301",4.80952380952381,0.128416321872638,0.217867961442394,0.589422699062579,0.555577753195507,1,1,"Not Significant","conventional","9022be68b7db869b9f5b533e9b2d0025","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_660954","HTCC2089_660954","UBA4421",NA
"302",1.11904761904762,-0.27301841738441,0.45087339372117,-0.605532331662158,0.544825348795595,1,1,"Not Significant","FTPIG","9063fed0e1e8a8705b56062a2b2bc49b","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas",NA
"303",4,0.483750272603476,0.240194347394514,2.01399524114915,0.0440100331242901,1,1,"Not Significant","conventional","917e87ccb2566e04c82d76a3637d886c","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650716","HTCC2089_650716","UBA9926",NA
"304",1.0952380952381,-0.0919224565963982,0.449837915850424,-0.204345728444472,0.838083337664334,1,1,"Not Significant","FTPIG","92a7f6962c30232c5c6bd9d1c63b4b0c","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter_475554",NA
"305",2,4.77477073778558e-08,0.333783311599403,1.43050013941863e-07,0.999999885862602,1,1,"Not Significant","conventional","92f305372628ccbd74b7b28b933d306b","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","Paludibacter",NA
"306",2.0952380952381,0.152003125096022,0.324782703495268,0.468014840261458,0.639773977159299,1,1,"Not Significant","conventional","93ba97c6565f80cc85ef1a670d155161","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","Thiomicrorhabdus",NA
"307",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","94946b9f11b85e0e1e553fa7dee309b1","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_740137","SAR86","GCA-2707915",NA
"308",14.2380952380952,-0.0819772747430532,0.127255270405542,-0.644195517260736,0.519448657410038,1,1,"Not Significant","FTPIG","94da440c646cb826b8e6955b3462759a","Bacteria","Actinobacteriota","Actinomycetia","Nanopelagicales","Nanopelagicaceae","Planktophila",NA
"309",25.3571428571429,-0.00790518076517392,0.0929826204996389,-0.0850178315334166,0.932247214520416,1,1,"Not Significant","FTPIG","954ebd4b321bd2361325f0158516562d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia",NA
"310",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","95e00ce97be42ff5a7fdf1461a74b1b5","Bacteria","Firmicutes_D","Bacilli","Lactobacillales","Listeriaceae","Listeria_A",NA
"311",2,4.77477073778558e-08,0.333783311599403,1.43050013941863e-07,0.999999885862602,1,1,"Not Significant","conventional","95fbe0a06c52285be0f1863c59da2879","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Woesearchaeales","Woesearchaeales",NA
"312",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","968fdd28ffc98c248868ba35200342a2","Bacteria","Chlamydiota","Chlamydiia","Chlamydiales_778489","Chlamydiaceae","Chlamydophila",NA
"313",0.976190476190476,-0.0824621417833457,0.473344716840747,-0.174211602769593,0.861699167280534,1,1,"Not Significant","FTPIG","96ccf1385d6c3ec5fb0f1939ac37ccf5","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Shewanellaceae_666538","Ferrimonas",NA
"314",6,4.22019651821056e-08,0.195176531837459,2.16224587991199e-07,0.99999982747774,1,1,"Not Significant","conventional","975ccb2c1ab8124629a3b9a281c5220c","Bacteria","Verrucomicrobiota","Kiritimatiellae_777934","UBA8416","YA12-FULL-60-10","YA12-FULL-60-10",NA
"315",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","97d8592aadf0e2998a9aea8c0decfa53","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae_966727","Dinghuibacter",NA
"316",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","983e4ec18c5c87ea1a722d97df46016a","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","UBA12508","UBA12508",NA
"317",2,4.77477073778558e-08,0.333783311599403,1.43050013941863e-07,0.999999885862602,1,1,"Not Significant","conventional","98a6b4cb12d1178aa6eacf5c0d761c62","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae_785640","IGN2",NA
"318",2,4.77477073778558e-08,0.333783311599403,1.43050013941863e-07,0.999999885862602,1,1,"Not Significant","conventional","995a2a5c8c1d166159451b81f68f34b4","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592522","Burkholderiaceae_A_592522","Rubrivivax",NA
"319",0.976190476190476,-0.0824621417833457,0.473344716840747,-0.174211602769593,0.861699167280534,1,1,"Not Significant","FTPIG","9a299c48d0e3ddea2122806528070d6e","Bacteria","Firmicutes_A","Clostridia_258483","Lachnospirales","Lachnospiraceae","Bariatricus",NA
"320",1.04761904761905,0.0191088242718295,0.455922414652371,0.0419124475079811,0.966568493441831,1,1,"Not Significant","conventional","9adcffca436947acdcb3c186b0dee0bb","Bacteria","Proteobacteria","Alphaproteobacteria","TMED109","TMED109","TMED109",NA
"321",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","9b6a7459b2c92cee0abfc36d503488b7","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"322",3.11904761904762,-0.0968614810661235,0.270868899833539,-0.357595431316217,0.720646097814857,1,1,"Not Significant","FTPIG","9c295ba6bf2b5abdae0307f58a43715c","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Crocinitomicaceae","Taishania",NA
"323",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","9c7d016be8fd5b835a4970458825a000","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsidaceae_29158","Aliterella",NA
"324",1.04761904761905,0.0191088242502603,0.455555745520964,0.0419461820823,0.966541600795754,1,1,"Not Significant","conventional","9cac6536d71e941d30f029321e7ebafb","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Salinimicrobium",NA
"325",11.5,0.0486738764603306,0.140806548979313,0.345679066869834,0.72958391774563,1,1,"Not Significant","conventional","9d31657a796bb488dc3719a0f78358a9","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597441","Methylophilaceae","BACL14",NA
"326",2.28571428571429,-0.132450231038162,0.318027280621891,-0.416474431939172,0.677062872955038,1,1,"Not Significant","FTPIG","9d5531d2a5693af59c6a44b22bb8ebe8","Bacteria","Chloroflexota","Dehalococcoidia","UBA1151","UBA1328","UBA1328",NA
"327",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","9e180ba738f7d671c351ac91ac620cdd","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","UBA868","UBA868",NA
"328",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","9e3e461620d3bc6fb82b614f65a5a69b","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Microbacteriaceae","Microbacterium_A_383184",NA
"329",12.5952380952381,-0.0191087941484093,0.135091220770523,-0.141451043520208,0.887513632696105,1,1,"Not Significant","FTPIG","9fec7c562f83187f9aa4d9ac472effbb","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Balneicella",NA
"330",1.04761904761905,0.152003062043466,0.454031075069523,0.3347855915373,0.737786830236152,1,1,"Not Significant","conventional","9feda0d620fa50b57ce3f848e1b48975","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592522","Burkholderiaceae_A_592522","Comamonas_F_589250",NA
"331",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","a042d7a8ffca4145936dd9a812d4cb5d","Bacteria","Acidobacteriota","Holophagae","Acanthopleuribacterales","Acanthopleuribacteraceae","Acanthopleuribacter",NA
"332",14.6428571428571,0.231815699584535,0.12705321168694,1.82455599907014,0.0680680585131062,1,1,"Not Significant","conventional","a0ad5a303da6ebc2c2470c52e0e10fba","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_747617","D2472","D2472",NA
"333",2,4.77477073778558e-08,0.333783311599403,1.43050013941863e-07,0.999999885862602,1,1,"Not Significant","conventional","a11e3d9bcb599b035d83998fda4fa48b","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650612","Pseudohongiellaceae","UBA9145",NA
"334",19.1904761904762,0.0187772281659393,0.10799808852477,0.173866300991361,0.861970537121786,1,1,"Not Significant","conventional","a1a6d727a7e0852875aaf3c18b1f050e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_894219","Vicingaceae_894219","Vicingus",NA
"335",2.04761904761905,0.0780025513161244,0.32928220571952,0.236886627826364,0.812744744223124,1,1,"Not Significant","conventional","a4d77da660a4198bef85b96ad4956fe6","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Wenyingzhuangia",NA
"336",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","a528a55b890b96f70205d3e581eddb91","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium",NA
"337",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","a59082b1ff8e011636d054462d25c1d8","Bacteria","Firmicutes_A","Clostridia_258483","TANB77","CAG-508","CAG-269",NA
"338",2.11904761904762,0.187627031407181,0.323465588787278,0.58005252463059,0.561879197832687,1,1,"Not Significant","conventional","a5a8338638c0ae70ffbd650807ef9686","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquirickettsiella",NA
"339",3.04761904761905,-0.0395283103368882,0.272354809869187,-0.145135348833655,0.884604009421706,1,1,"Not Significant","FTPIG","a5fc3a36aa370971626c2ee6bfe5fef9","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_641030","Halomonadaceae_641030","Halomonas_C_640989",NA
"340",10.1666666666667,0.068759575047849,0.152144888163279,0.451934835786647,0.651315927680689,1,1,"Not Significant","conventional","a6a85db24bd033d708c21663ed51df87","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales_511127","AAA536-G10","AAA536-G10",NA
"341",2.02380952380952,0.0395284075817133,0.331394470281494,0.119279019798179,0.905054304598625,1,1,"Not Significant","conventional","a897667502a072da9c30e63c34547778","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","JAAUTG01",NA
"342",2.26190476190476,0.263034428806295,0.313704744227077,0.838477688484989,0.401762473375774,1,1,"Not Significant","conventional","a8bc246df9dd498b8d8b0cad28b9331e","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales_508355","Puniceispirillaceae","UBA5951",NA
"343",9.95238095238095,-0.00201349892844399,0.151275330387326,-0.0133101605085814,0.989380341993083,1,1,"Not Significant","FTPIG","a9092de689f9d7a371a55ad1048ba77d","Bacteria","Omnitrophota","Koll11","UBA6215","UBA6215","UBA6215",NA
"344",3.45238095238095,0.634350537065365,0.259041281127304,2.44883956064755,0.0143317270633774,0.998993749664968,0.998993749664968,"Not Significant","conventional","a91d00ff54a57a7e0b4f1e19e86c72ef","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597441","UBA3031","UBA3031",NA
"345",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","aa01c1da474a1e26fb1d2b2b981ef41e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Weeksellaceae","Weeksella",NA
"346",3.07142857142857,0.0325679109825111,0.27049741376911,0.120400082679941,0.904166225909837,1,1,"Not Significant","conventional","aad72e7a3f2383932382ac1514993293","Bacteria","Verrucomicrobiota","Kiritimatiellae_777642","Kiritimatiellales_777642","Pontiellaceae_777639","Pontiella",NA
"347",6.66666666666667,0.497499686092476,0.187609780956825,2.65177904667437,0.0080068919874107,0.998993749664968,0.998993749664968,"Not Significant","conventional","abc6ba266bfe00b92b8fb631d84e6742","Bacteria","Proteobacteria","Alphaproteobacteria","HIMB59","HIMB59","HIMB59",NA
"348",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","adb8b9b61add3dbaa9392ecaa822617a","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter_476087",NA
"349",3,5.09409915630131e-08,0.273849891818438,1.8601793568276e-07,0.999999851579161,1,1,"Not Significant","conventional","adf9e73a98c2454f9e312de9895e8521","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales_E","Spirochaetaceae_B_985738","Spirochaeta_F",NA
"350",5.66666666666667,-0.0995356253378729,0.202837717773022,-0.490715565283841,0.62362763593925,1,1,"Not Significant","FTPIG","aebcb6c78ecb306545d3401fe707f358","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Lutibacter",NA
"351",1,4.17217220504105e-17,0.465828264289191,8.95645997652673e-17,1,1,1,"Not Significant","conventional","af1b87205f28a4a26e9536d9ebb51b2a","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae_929731","Rurimicrobium",NA
"352",1.04761904761905,-0.115477182971976,0.460161734991763,-0.250949121125951,0.801853446061315,1,1,"Not Significant","FTPIG","af1bb1f9fb1c3f3d18571e711df407bb","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae_A_24131","Atelocyanobacterium",NA
"353",1.16666666666667,-0.369233708149393,0.44739441485049,-0.825297982928069,0.409202436716322,1,1,"Not Significant","FTPIG","af4909cfc2e77218a384357d51ceb987","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Tamlana_A",NA
"354",9.02380952380952,-0.147753581253298,0.160583750532357,-0.920102941695376,0.357518967266441,1,1,"Not Significant","FTPIG","af4ec853b8f3af897984b19fd4b71d91","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina",NA
"355",2.66666666666667,-0.105794600743697,0.298784194727926,-0.354083658407814,0.723276188481979,1,1,"Not Significant","FTPIG","b021f035b03c5af5cce0bf403180630f","Bacteria","Myxococcota_A_473307","Bradymonadia","Bradymonadales","Bradymonadaceae","V1718",NA
"356",3.02380952380952,0.0264722603247535,0.272537229269044,0.0971326390737631,0.922621061170335,1,1,"Not Significant","conventional","b0398bc1dac797f0d52a5eb89b5b08b6","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592522","Burkholderiaceae_A_592522","Hydrogenophaga_590395",NA
"357",1.16666666666667,0.473931100412047,0.430546730873506,1.10076576229141,0.270998616442785,1,1,"Not Significant","conventional","b0828eec15359b914401fe86fb3e9d81","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera",NA
"358",1.97619047619048,-0.0406419320841071,0.336472578479027,-0.120788244521508,0.903858761440064,1,1,"Not Significant","FTPIG","b1b081ae1b76707243a04d3a93a0a9f4","Bacteria","Acidobacteriota","Acidobacteriae","20CM-2-55-15","20CM-2-55-15","DSPE01",NA
"359",3.57142857142857,-0.210114027106942,0.257158386776083,-0.817060760650576,0.413893705761421,1,1,"Not Significant","FTPIG","b1b72afec3b051dae576520fb40ec0db","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","UBA985",NA
