"","baseMean","logFC","lfcSE","stat","pvalue","padj","FDR","Significance","group","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"144",1.02380952380952,0.078002496501616,0.444978593648573,0.175294941408394,0.860847886402218,1,1,"Not Significant","conventional","3f5014e04a468b80baa5056a5ced298c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_501396","Rhizobiaceae_A_499470","Pseudochrobactrum",NA
"145",12.452380952381,0.376416232935755,0.147485863177353,2.55221907257045,0.0107039191500973,0.882746367034828,0.882746367034828,"Not Significant","conventional","401a67858704d406087efd35334e84e1","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Pelagibacter_A_544407",NA
"146",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","409ae045b715a03cb93fadf4fc4b6bc9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales_505895","Thalassospiraceae","Thalassospira",NA
"147",14.4047619047619,0.0166787685764291,0.129939201386655,0.128358250615984,0.89786546897001,1,1,"Not Significant","conventional","416b27516fc553f4acf577c3891b3cad","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Alteromonadaceae_665222","Pseudoalteromonas",NA
"148",0.976190476190476,-0.0824621428908337,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","418a71581839df50db637e87be874bb3","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Alteromonadaceae_665222","Idiomarina",NA
"149",2,0.0699020511190846,0.325972806547793,0.214441357422972,0.830202893134607,1,1,"Not Significant","conventional","41f01f3e3cbf6beb908ae1ebb553208e","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales_616009","Xanthomonadaceae_616009","Stenotrophomonas_A_615274",NA
"150",6.61904761904762,0.102447302688733,0.184602560025477,0.554961440808808,0.578921035042565,1,1,"Not Significant","conventional","4201659196870275ac280915a2005571","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650715","Litoricolaceae","HIMB30",NA
"151",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","421c9469fc8c96bce361e832ada9adbf","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Maribacter_A_823795",NA
"152",35.3809523809524,-0.0670612973406825,0.075914903606596,-0.883374596485107,0.377033911539667,1,1,"Not Significant","FTPIG","4232b2e3e093214294f979ef66e2fc22","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Flavobacterium",NA
"153",3.92857142857143,-0.0255350431314991,0.237490454040615,-0.1075202926983,0.914376227395425,1,1,"Not Significant","FTPIG","42571cb28c2e34f2f4861b4852cbd064","Bacteria","Krumholzibacteriota","Krumholzibacteria","LZORAL124-64-63","LZORAL124-64-63","LZORAL124-64-63",NA
"154",3.78571428571429,0.215099967053922,0.247313878587495,0.869744829050602,0.384439867767359,1,1,"Not Significant","conventional","425f0c128b620755c0511b43648a989c","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597441","Methylophilaceae","RFPI01",NA
"155",5.45238095238095,-0.05528238457088,0.203400681955127,-0.27179055664659,0.785783066697672,1,1,"Not Significant","FTPIG","43eae4ae5b6369526419db7c71d8c02a","Bacteria","Thermosulfidibacterota","Thermosulfidibacteria","Thermosulfidibacterales","Thermosulfidibacteraceae","Thermosulfidibacter",NA
"156",3.28571428571429,-0.0061001454810613,0.259659376825545,-0.0234928757653137,0.981257121233837,1,1,"Not Significant","FTPIG","43f773b607a7f0d7c79306d16daee3b6","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","Cysteiniphilum",NA
"157",1.0952380952381,0.0365258784629009,0.43171512909879,0.0846064360522853,0.932574282188122,1,1,"Not Significant","conventional","44111157330e5860ee7d2d38da7e076f","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597441","Methylophilaceae","Methylopumilus_A_558053",NA
"158",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","443e0b7809e605f0e1c2fb919b5c1415","Bacteria","Firmicutes_A","Clostridia_258483","Lachnospirales","Vallitaleaceae_A_116062","UBA1351",NA
"159",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","45e5ce1bb5b61e5f2dad75929bd21163","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA12481","UBA12481",NA
"160",5.83333333333333,-0.394631230000189,0.204801502135598,-1.9268961696331,0.0539925709626062,1,1,"Not Significant","FTPIG","45efffa5b93f2d3adf8b2efb19360ed8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","UBA3478",NA
"161",7.61904761904762,-0.113781882363158,0.175036423992931,-0.650046886056998,0.515661936272301,1,1,"Not Significant","FTPIG","463bac7ca128ae44c0e8f6f70f3e2bdc","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae_28012","Dolichospermum",NA
"162",3.02380952380952,0.0264722590112166,0.268820338624898,0.0984756553266418,0.921554602221504,1,1,"Not Significant","conventional","465607e3902b0d020ea3f80039c1a624","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales_989518","Fusobacteriaceae_989518","Psychrilyobacter",NA
"163",2.97619047619048,0.0201779300521217,0.270946541756801,0.0744719970267535,0.940634822412693,1,1,"Not Significant","conventional","46636732082e8b359502809c48875633","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_504723","Aestuariivirgaceae","Aestuariivirga",NA
"164",3.0952380952381,0.058103000066334,0.265748950150082,0.218638681483108,0.826931518247234,1,1,"Not Significant","conventional","4769199839c20dca77de94318a14b518","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_B_505082","TMED25","TMED25",NA
"165",14.547619047619,-0.066342466102774,0.129753892569558,-0.511294611583303,0.60914477755417,1,1,"Not Significant","FTPIG","4856951407983bbcf0d335f8625ea11f","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Polaribacter_A",NA
"166",2.02380952380952,0.0395284058362259,0.324554586338935,0.121792781553689,0.903063130876877,1,1,"Not Significant","conventional","48d291a59ef5c51814d353f4a88de9d1","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Saccharicrinis",NA
"167",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","492aa114cce88f2ba813b30b0d2d3c06","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Carboxylicivirga_870096",NA
"168",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","49e8aff200676b0d887b32dce4b67780","Bacteria","Dependentiae","Babeliae","Babeliales","UBA12411","UBA12411",NA
"169",3.14285714285714,0.019108871168631,0.26429885050387,0.0723002431989433,0.942362971159979,1,1,"Not Significant","conventional","4a4dc253b6e2bbb77548548b77afbc0a","Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Balneola",NA
"170",4,-0.0351281741755147,0.235490807862748,-0.149170044021373,0.881419456903487,1,1,"Not Significant","FTPIG","4ae6cc0dd9dfc0a6a30a6dbb07a1d4f4","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_650612","Cellvibrionaceae","Eionea",NA
"171",1.97619047619048,0.0303736910848074,0.328359714582212,0.0925012714286627,0.926299781099553,1,1,"Not Significant","conventional","4af6ff0321a605dd0cb5f369884df1a0","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae_902343","JAAUQL01",NA
"172",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","4b4bcbf6b83f1649be869252533a1ee3","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Alteromonadaceae_665222","Rheinheimera_662845",NA
"173",1.02380952380952,0.078002496501616,0.444978593648573,0.175294941408394,0.860847886402218,1,1,"Not Significant","conventional","4c3685c132f5b6790e4eabef3274a2f7","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Micrococcaceae","Micrococcus",NA
"174",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","4c98bbc9513c35ab6a15b30eaedebff7","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_592524","Burkholderiaceae_A_574934","Herbaspirillum",NA
"175",5.78571428571429,-0.0520884717749411,0.197896469786782,-0.263210717356719,0.792388170719131,1,1,"Not Significant","FTPIG","4e3131e4e67aff7bb8147d4d4e53ae49","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","UBA8316",NA
"176",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","4e60d2530003f1cc4ccf8b0deddae104","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Cellulophaga_823840",NA
"177",1.02380952380952,0.078002496501616,0.444978593648573,0.175294941408394,0.860847886402218,1,1,"Not Significant","conventional","4e99326ef527f446e29cf1c4f70216a4","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Alteromonadaceae_665222","Thalassotalea_A",NA
"178",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","4ee37ee11a6138754c296375ab5a1996","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","UBA3015","UBA3015",NA
"179",3.57142857142857,-0.129958535750437,0.254193367850568,-0.511258562130685,0.609170016756981,1,1,"Not Significant","FTPIG","4fa6ed649c9450d68aabe612bcf39606","Bacteria","Cyanobacteria","Cyanobacteriia","PCC-6307","Cyanobiaceae","Cyanobium_A_31525",NA
"180",1.02380952380952,-0.058893672243194,0.447909448003794,-0.131485666367759,0.895391124713209,1,1,"Not Significant","FTPIG","50949d22edd8fdcbce52ba295126644e","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","OPU3-GD-OMZ",NA
"181",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","518080ae6907221a189a980b0db2efc2","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Cellulomonadaceae","Promicromonospora",NA
"182",3.21428571428571,0.179409288258795,0.260183309798583,0.689549565641556,0.490477493005832,1,1,"Not Significant","conventional","519c16ba1f94d0dd7123180ef6da617d","Bacteria","SAR324","SAR324","SAR324","NAC60-12","Arctic96AD-7",NA
"183",7.04761904761905,-0.0170734746753023,0.178058143529205,-0.0958870756310109,0.923610259431686,1,1,"Not Significant","FTPIG","51c901e7ac0a933f1a61afd7ef981f22","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales_637066","Oleiphilaceae_637066","Marinobacter_A_637054",NA
"184",5.02380952380952,0.0159415873104716,0.210017352332507,0.0759060483975263,0.939493844819828,1,1,"Not Significant","conventional","51ecac15a29d0d6602266c9622b55ce9","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas_L_486704",NA
"185",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","5258d0658b2692b897b6308bebdb889e","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_636514","Alteromonadaceae_636514","Alkalimarinus",NA
"186",9,3.39825035094072e-08,0.158157711853126,2.14864663323944e-07,0.999999828562802,1,1,"Not Significant","conventional","52739118c20f5fbc865a551ba2919d85","Bacteria","Omnitrophota","Omnitrophia","Omnitrophales","UBA2337","XYB12-FULL-50-7",NA
"187",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","52c267c0756e243cb36741ca01ecc3c5","Bacteria","Actinobacteriota","Acidimicrobiia_401430","Acidimicrobiales","SZUA-35","CADEDH01",NA
"188",2.97619047619048,0.0201779300521229,0.270946541756801,0.0744719970267579,0.940634822412689,1,1,"Not Significant","conventional","52c45e7467a57e4b88778f5dd6dbccff","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter_910554",NA
"189",3,-0.0939760916571946,0.27164620262762,-0.345950323428667,0.729380048297761,1,1,"Not Significant","FTPIG","531abeb510e182dfee85e6579c0ab60b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter_E_490551",NA
"190",1.28571428571429,0.0931094123507224,0.399553795665517,0.233033482251457,0.815735406309066,1,1,"Not Significant","conventional","53ab8b177f3b1f2b33bbfb5813e74be6","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597441","Nitrosomonadaceae","GCA-2721545",NA
"191",1.0952380952381,-0.222392361795949,0.438351959728254,-0.507337441661754,0.611918071767093,1,1,"Not Significant","FTPIG","548f472cd180fec73f78edfc6f8fc735","Bacteria","Desulfobacterota_G_459546","Desulfuromonadia","Desulfuromonadales","Geopsychrobacteraceae","Geopsychrobacter",NA
"192",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","550015338c3517b24bdc28bb6f9b68c5","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides_A_392796",NA
"193",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","564275765ed3264d8f0519cfffb2dc88","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae_966727","Flavisolibacter_B",NA
"194",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","569493ecb45e0cd23776028b50fb95d4","Bacteria","Zixibacteria","MSB-5A5_778959","UM-FILTER-46-8","UM-FILTER-46-8","UM-FILTER-46-8",NA
"195",4,4.73522492706566e-08,0.235041035824193,2.01463753359543e-07,0.999999839255182,1,1,"Not Significant","conventional","56c023daec681f045c8db3fd2eab1e35","Bacteria","Desulfobacterota_I","Desulfobacteria","Desulfobacterales","BuS5","BuS5",NA
"196",15.2857142857143,0.226003701651836,0.128470458744875,1.75918809553447,0.0785455655745197,1,1,"Not Significant","conventional","570ad25901f24ab775bbf8f8ce1582f0","Bacteria","Actinobacteriota","Actinomycetia","Sporichthyales","Sporichthyaceae","Longivirga",NA
"197",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","571a0dbab269a51f2f86c21127ae2eef","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Nanosyncoccaceae","Nanosyncoccus",NA
"198",0.976190476190476,-0.0824621428908337,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","57a0dad6500ac8cdecd92e8d749a6fa9","Bacteria","Omnitrophota","Koll11","UBA10015","GCA-002753745","GCA-2753745",NA
"199",3.33333333333333,0.0838316292677592,0.25718812897999,0.325954504977489,0.744458776615653,1,1,"Not Significant","conventional","57b3beebda7862a64be26dc80e2863c2","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_747617","D2472","SCGC-AAA076-P13",NA
"200",0.976190476190476,-0.0824621428908337,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","58af92cd08d40f24256aa323adea9d3e","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae_900466","ELB16-189",NA
"201",12.5714285714286,-0.252387124590834,0.145992938806742,-1.72876254600869,0.0838516020168703,1,1,"Not Significant","FTPIG","59a6ea1c719be83c7fb0faefdaf02322","Bacteria","Bacteroidota","Bacteroidia","NS11-12g_966746","UBA9320","UBA9320",NA
"202",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","5a04b506d7b1fd6be7de4a39ae931a3d","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","MED-G14",NA
"203",12.9761904761905,-0.00617854559920493,0.13578933288179,-0.0455009643841728,0.963708006228947,1,1,"Not Significant","FTPIG","5a04fa326c56f0bd675b11a2cbefebe2","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","TMED27",NA
"204",7.38095238095238,0.0406420223014266,0.177123495792766,0.229455850109111,0.81851463173072,1,1,"Not Significant","conventional","5b90f5ad96fee60584ae482aa005d594","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","MAG-121220-bin8",NA
"205",0.976190476190476,-0.0824621428908337,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","5c25f0fa9893ebe658a2c91ef017a003","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597441","Methylophilaceae","Methylotenera_A_557637",NA
"206",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","5c29e68672cfb633afd704f1426ce580","Bacteria","Bdellovibrionota_E","Oligoflexia","Silvanigrellales","Silvanigrellaceae","Silvanigrella",NA
"207",4,4.73522492706566e-08,0.235041035824193,2.01463753359543e-07,0.999999839255182,1,1,"Not Significant","conventional","5c3139e13de64bd888a4024261570c3d","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","VXPC01","VXPC01",NA
"208",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","5cad7bfd2dbdb4b203c4deec9e05abc3","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Salinisphaeraceae","Salinisphaera",NA
"209",9.04761904761905,0.0331668958279503,0.157639214675713,0.210397494660065,0.833357447866378,1,1,"Not Significant","conventional","5d1602a385c15c388a37d59c0c1df7cd","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Psychromonadaceae","Psychromonas",NA
"210",1.02380952380952,-0.058893672243194,0.447909448003794,-0.131485666367759,0.895391124713209,1,1,"Not Significant","FTPIG","5e6027cda7b326dd5eafcbd1b7dd8bfe","Bacteria","Firmicutes_A","Clostridia_258483","Oscillospirales","Oscillospiraceae_88309","Limivicinus",NA
"211",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","5f886ba138fc0c5341f0d9ffc9cab249","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter_865974",NA
"212",0.976190476190476,-0.0824621428908336,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","60795a13e7e6cd84b1a6d517e5f5233b","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacter",NA
"213",2.95238095238095,-0.00678911553594059,0.272360003217799,-0.0249269916864831,0.980113197667812,1,1,"Not Significant","FTPIG","60e6400129d74b4634d1d984c57b3fa0","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Qipengyuania_484543",NA
"214",1.04761904761905,0.0191088241714681,0.441225988556563,0.0433084738140224,0.965455636434938,1,1,"Not Significant","conventional","60f41e361d0ba5361934efb17c592a51","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylobacter_A_601752",NA
"215",7.16666666666667,-0.0392212681225673,0.176997594566963,-0.221592096878631,0.824631435334959,1,1,"Not Significant","FTPIG","6165c279320c536f2ecf453314ca2a85","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae_966727","Sediminibacterium",NA
"216",2.04761904761905,0.0780025497309187,0.322342783822973,0.241986337667657,0.808790749637265,1,1,"Not Significant","conventional","618b438750bc9508855ec3327c85a10f","Bacteria","Chlamydiota","Chlamydiia","Chlamydiales_778124","Rhabdochlamydiaceae","Rhabdochlamydia",NA
"217",8.78571428571429,-0.130930829628481,0.167131935369724,-0.783398034246656,0.433393410154259,1,1,"Not Significant","FTPIG","61f28ccc55d8c7f66560292d0b105495","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Roseibacillus_B",NA
"218",1.19047619047619,0.41503743393338,0.411566445937377,1.00843360295832,0.313246347950186,1,1,"Not Significant","conventional","62a8750966d2c18289548e353258ea3a","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales_A_504723","Aestuariivirgaceae","Anderseniella",NA
"219",1.04761904761905,-0.115477185200886,0.444492432670784,-0.259795615657679,0.795021433067864,1,1,"Not Significant","FTPIG","63217d9e37eb5bb8f5fa7d4db44be83b","Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Microbacteriaceae","Aquiluna",NA
"220",3.04761904761905,0.00657270303186731,0.268167531547854,0.0245096898715884,0.980446054637962,1,1,"Not Significant","conventional","641c4887a9338bc715475d320d3abd02","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Maricaulaceae","Hellea",NA
"221",5.11904761904762,0.078002552828656,0.207838295634553,0.375304043898675,0.707434359003314,1,1,"Not Significant","conventional","642f09ad579985240c155b81cd8c12ac","Bacteria","Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",NA
"222",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","6552ab56103eaf5a3eb1e9b2f45e8ee7","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales_597432","Rhodocyclaceae","Zoogloea",NA
"223",1.95238095238095,-0.0102682890406677,0.330769034893219,-0.0310436829251038,0.975234702509312,1,1,"Not Significant","FTPIG","656dce6f16974d1c16ee6ff15c859946","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","AG-422-B15","CACCCN01",NA
"224",11.1666666666667,-0.242074749195189,0.151392915262902,-1.59898333931157,0.109824304600266,1,1,"Not Significant","FTPIG","658b3bf2d4d17ab06d862cb1c4fa4b32","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Gimesia",NA
"225",4,4.73522492706566e-08,0.235041035824193,2.01463753359543e-07,0.999999839255182,1,1,"Not Significant","conventional","6592b7791170d6acbfebde384fb269be","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Aquimarina_835471",NA
"226",5.73809523809524,0.162974248160428,0.197345782410157,0.825830915513094,0.408900014155409,1,1,"Not Significant","conventional","659ed5c028a49ac18495504f2073e0bb","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae_900752","Marinoscillum",NA
"227",1.57142857142857,-0.11547715952351,0.369154988914986,-0.312814841979836,0.75442133862374,1,1,"Not Significant","FTPIG","65c991d9e79fbbd468439728838f0518","Bacteria","Actinobacteriota","Acidimicrobiia_401430","Acidimicrobiales","UBA8592","UBA8592",NA
"228",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","65d19622b55599c1166457b30db88958","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae_966727","Dinghuibacter",NA
"229",0.976190476190476,0.0614005263901498,0.455624682157272,0.134761194453806,0.89280068822933,1,1,"Not Significant","conventional","65d934f0828ef905eec826c2c4379885","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum",NA
"230",2.02380952380952,-0.0297472939751371,0.325596887530217,-0.0913623413318913,0.927204683826927,1,1,"Not Significant","FTPIG","661545d8773b839658d0f6c28ffbefdb","Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio",NA
"231",0.976190476190476,-0.0824621428908337,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","662377b935fd6f12866ff012463891b0","Bacteria","Firmicutes_D","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus_D",NA
"232",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","665e51c2b9c811b85341a479b77aec5f","Bacteria","Bacteroidota","Bacteroidia","NS11-12g_892060","UKL13-3","UKL13-3",NA
"233",6.97619047619048,-0.0114956001348801,0.178869824691216,-0.0642679678068956,0.948756858695085,1,1,"Not Significant","FTPIG","677ba2bd8f4dd5d39d4c767962019c15","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilus",NA
"234",1.02380952380952,0.078002496501616,0.444978593648573,0.175294941408394,0.860847886402218,1,1,"Not Significant","conventional","67a3af80ab8b41083f92c0c9a6e700e9","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Dokdonia",NA
"235",9.16666666666667,-0.185555599335267,0.187954059050364,-0.987239117222501,0.323525429437225,1,1,"Not Significant","FTPIG","67a9e37205f539949834593a1dd79f46","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","UBA3537",NA
"236",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","684c1df6f444bfe673a70b740ca955a3","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae_966727","Ferruginibacter",NA
"237",4.02380952380952,0.019899603693063,0.234183261248996,0.0849744921431627,0.932281669667739,1,1,"Not Significant","conventional","69824e5e1e628bd899a1801a5f2a89c4","Bacteria","Delongbacteria","UBA4055","UBA4055","UBA4055","UBA4055",NA
"238",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","69a21748f8ce468ce859a4a70197bd6f","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Arcicella",NA
"239",9.69047619047619,0.0803421406430017,0.153971390469646,0.521799149815695,0.601810181692555,1,1,"Not Significant","conventional","69bfc840c6207d6670e7aa72b240c3fe","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales_A_737866","Alteromonadaceae_665222","Alteromonas_F",NA
"240",3.02380952380952,-0.0198995064438225,0.269386661879867,-0.0738696797568124,0.94111408196267,1,1,"Not Significant","FTPIG","6b365da4ee83794bc92949c4fd6a905c","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae_785640","IGN2",NA
"241",3.0952380952381,0.281771007900036,0.290663839787957,0.969405097330277,0.332343110075519,1,1,"Not Significant","conventional","6b9dd64d080d53d989a8407d9806429e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA
"242",1,3.90814484639528e-17,0.451610877740721,8.65378811499537e-17,1,1,1,"Not Significant","conventional","6ce53b9e2a9f26c983f086cd566b23b2","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales_877923","Flavobacteriaceae","Cellulophaga_822594",NA
"243",3,4.95923753943368e-08,0.270200648518061,1.83539068711828e-07,0.999999853557011,1,1,"Not Significant","conventional","6d0f92c33f29be3cc4ecc054ef1b440e","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","UBA1547","2011-GWC2-44-17",NA
"244",2,4.57900798023778e-08,0.326869248876842,1.40086838880431e-07,0.999999888226874,1,1,"Not Significant","conventional","6d6e985fd943c6fd7bb035c50c456ca4","Bacteria","Desulfobacterota_I","Desulfobacteria","Desulfobacterales","Desulfobacteraceae_459419","Desulfamplus",NA
"245",0.976190476190476,-0.0824621428908336,0.458939023336947,-0.179679954629378,0.857403831199232,1,1,"Not Significant","FTPIG","6dab0bd96342d31231b16c6ef5c977dd","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella",NA
